id_oportunidade,id_vendedor,id_empresa,id_produto,data,ano,trimestre,estagio,valor
5896,2,28,2,2024-06-02,2024,2,Lead,10342.87
5897,2,20,3,2024-06-02,2024,2,Lead,26714.47
5898,2,1,2,2024-06-02,2024,2,Lead,13124.89
5899,2,25,1,2024-06-02,2024,2,Lead,4585.44
5900,3,5,2,2024-06-02,2024,2,Pipeline,11820.36
5901,3,1,1,2024-06-02,2024,2,Lead,4883.09
5902,3,15,2,2024-06-02,2024,2,Lead,13569.17
5903,3,25,1,2024-06-02,2024,2,Lead,5611.02
5904,3,25,3,2024-06-02,2024,2,Pipeline,29949.08
5905,4,4,2,2024-06-02,2024,2,Pipeline,9893.77
5906,4,17,2,2024-06-02,2024,2,Lead,14297.76
5907,4,10,1,2024-06-02,2024,2,Commit,5777.33
5908,4,11,1,2024-06-02,2024,2,Commit,5006.51
5909,5,19,3,2024-06-02,2024,2,Lead,20498.11
5910,5,13,1,2024-06-02,2024,2,Lead,5541.16
5911,5,29,3,2024-06-02,2024,2,Pipeline,29812.65
5912,5,10,2,2024-06-02,2024,2,Lead,12077.73
5913,5,5,1,2024-06-02,2024,2,Pipeline,4857.22
5914,5,22,1,2024-06-02,2024,2,Pipeline,5784.74
5915,6,27,1,2024-06-02,2024,2,Pipeline,4135.2
5916,6,24,3,2024-06-02,2024,2,Lead,23382.57
5917,6,14,3,2024-06-02,2024,2,Closed,24008.87
5918,6,7,3,2024-06-02,2024,2,Lead,26037.42
5919,7,20,2,2024-06-02,2024,2,Commit,13612.3
5920,7,1,1,2024-06-02,2024,2,Pipeline,5343.64
5921,7,13,2,2024-06-02,2024,2,Pipeline,14093.41
5922,7,23,3,2024-06-02,2024,2,Pipeline,21763.65
5923,7,9,2,2024-06-02,2024,2,Commit,13331.62
5924,7,17,1,2024-06-02,2024,2,Lead,4050.8
5925,7,19,3,2024-06-02,2024,2,Commit,24742.65
5926,8,20,3,2024-06-02,2024,2,Lead,29048.05
5927,8,1,2,2024-06-02,2024,2,Pipeline,10835.39
5928,8,11,2,2024-06-02,2024,2,Lead,12749.94
5929,8,17,2,2024-06-02,2024,2,Pipeline,13136.38
5930,8,11,3,2024-06-02,2024,2,Commit,24998.11
5931,8,3,2,2024-06-02,2024,2,Lead,11694.4
5932,9,26,3,2024-06-02,2024,2,Commit,22412.4
5933,9,16,3,2024-06-02,2024,2,Lead,28450.78
5934,9,5,1,2024-06-02,2024,2,Commit,5499.16
5935,9,23,2,2024-06-02,2024,2,Commit,10465.26
5936,9,16,1,2024-06-02,2024,2,Lead,5286.93
5937,9,15,1,2024-06-02,2024,2,Lead,4150.02
5938,9,20,2,2024-06-02,2024,2,Pipeline,11952.46
5939,10,25,2,2024-06-02,2024,2,Lead,10389.03
5940,10,12,2,2024-06-02,2024,2,Lead,13838.6
5941,10,13,1,2024-06-02,2024,2,Lead,5674.3
5942,11,4,3,2024-06-02,2024,2,Lead,23747.97
5943,11,19,2,2024-06-02,2024,2,Closed,9637.75
5944,11,24,1,2024-06-02,2024,2,Lead,5796.98
5945,11,26,2,2024-06-02,2024,2,Closed,14322.95
5946,11,29,3,2024-06-02,2024,2,Lead,29968.84
5947,11,16,2,2024-06-02,2024,2,Lead,11508.1
5948,11,28,1,2024-06-02,2024,2,Lead,5092.73
5949,12,1,2,2024-06-02,2024,2,Pipeline,13857.88
5950,12,30,1,2024-06-02,2024,2,Commit,4160.77
5951,12,29,1,2024-06-02,2024,2,Pipeline,5557.06
5952,13,19,3,2024-06-02,2024,2,Lead,20328.98
5953,13,15,1,2024-06-02,2024,2,Lead,4826.54
5954,13,19,1,2024-06-02,2024,2,Lead,4559.33
5955,13,15,1,2024-06-02,2024,2,Commit,5726.05
5956,13,14,1,2024-06-02,2024,2,Pipeline,5565.04
5957,14,19,3,2024-06-02,2024,2,Lead,22222.92
5958,14,11,1,2024-06-02,2024,2,Commit,5512.46
5959,14,20,2,2024-06-02,2024,2,Lead,13828.69
5960,14,11,3,2024-06-02,2024,2,Pipeline,29866.41
5961,15,8,3,2024-06-02,2024,2,Pipeline,27381.6
5962,15,25,1,2024-06-02,2024,2,Pipeline,4316.01
5963,15,6,2,2024-06-02,2024,2,Lead,13733.66
5964,16,21,1,2024-06-02,2024,2,Commit,4444.42
5965,16,27,1,2024-06-02,2024,2,Lead,5544.81
5966,16,23,2,2024-06-02,2024,2,Lead,13586.14
5967,16,27,2,2024-06-02,2024,2,Pipeline,12700.23
5968,16,21,1,2024-06-02,2024,2,Pipeline,4332.41
5969,16,16,2,2024-06-02,2024,2,Lead,10585.96
5970,16,12,2,2024-06-02,2024,2,Pipeline,12607.69
5971,1,18,2,2024-06-09,2024,2,Commit,12027.19
5972,1,24,2,2024-06-09,2024,2,Lead,9613.39
5973,1,28,2,2024-06-09,2024,2,Closed,13216.98
5974,2,23,1,2024-06-09,2024,2,Lead,4020.46
5975,2,6,1,2024-06-09,2024,2,Pipeline,5684.81
5976,2,3,3,2024-06-09,2024,2,Lead,21861.71
5977,3,2,2,2024-06-09,2024,2,Commit,10743.34
5978,3,2,2,2024-06-09,2024,2,Lead,12347.63
5979,3,12,3,2024-06-09,2024,2,Lead,28987.52
5980,3,6,1,2024-06-09,2024,2,Lead,4346.63
5981,3,26,1,2024-06-09,2024,2,Lead,4081.47
5982,4,2,3,2024-06-09,2024,2,Commit,23440.52
5983,4,11,1,2024-06-09,2024,2,Pipeline,5458.77
5984,4,29,2,2024-06-09,2024,2,Lead,13045.98
5985,4,17,1,2024-06-09,2024,2,Lead,4809.64
5986,4,26,3,2024-06-09,2024,2,Commit,22848.37
5987,5,7,3,2024-06-09,2024,2,Lead,27757.65
5988,5,30,1,2024-06-09,2024,2,Lead,4492.58
5989,5,26,1,2024-06-09,2024,2,Pipeline,4264.53
5990,5,24,3,2024-06-09,2024,2,Lead,25643.31
5991,6,26,3,2024-06-09,2024,2,Lead,21263.26
5992,6,29,2,2024-06-09,2024,2,Commit,10034.24
5993,6,25,3,2024-06-09,2024,2,Lead,27800.76
5994,6,20,3,2024-06-09,2024,2,Lead,29076.74
5995,6,4,3,2024-06-09,2024,2,Pipeline,29513.79
5996,6,7,1,2024-06-09,2024,2,Lead,4992.83
5997,6,12,1,2024-06-09,2024,2,Pipeline,4617.98
5998,7,6,1,2024-06-09,2024,2,Lead,4029.77
5999,7,3,3,2024-06-09,2024,2,Commit,22682.02
6000,7,20,3,2024-06-09,2024,2,Lead,24481.37
6001,7,15,1,2024-06-09,2024,2,Pipeline,4361.62
6002,7,12,1,2024-06-09,2024,2,Commit,4199.75
6003,8,28,3,2024-06-09,2024,2,Pipeline,29441.54
6004,8,28,2,2024-06-09,2024,2,Pipeline,10325.49
6005,8,13,3,2024-06-09,2024,2,Pipeline,23986.42
6006,8,1,1,2024-06-09,2024,2,Commit,4283.73
6007,9,8,2,2024-06-09,2024,2,Lead,13481.53
6008,9,22,1,2024-06-09,2024,2,Lead,5186.18
6009,9,11,3,2024-06-09,2024,2,Commit,29023.86
6010,9,23,1,2024-06-09,2024,2,Lead,4382.1
6011,9,28,1,2024-06-09,2024,2,Lead,5382.17
6012,9,9,2,2024-06-09,2024,2,Lead,11125.42
6013,9,19,1,2024-06-09,2024,2,Commit,4279.15
6014,10,17,2,2024-06-09,2024,2,Lead,13638.32
6015,10,21,2,2024-06-09,2024,2,Pipeline,12438.14
6016,10,5,1,2024-06-09,2024,2,Lead,5210.93
6017,11,5,3,2024-06-09,2024,2,Commit,28599.7
6018,11,27,1,2024-06-09,2024,2,Pipeline,4472.53
6019,11,23,2,2024-06-09,2024,2,Pipeline,12841.95
6020,11,24,3,2024-06-09,2024,2,Commit,25907.01
6021,11,16,1,2024-06-09,2024,2,Lead,5085.46
6022,12,19,2,2024-06-09,2024,2,Pipeline,11434.58
6023,12,25,1,2024-06-09,2024,2,Closed,5761.26
6024,12,14,1,2024-06-09,2024,2,Pipeline,5972.35
6025,13,2,1,2024-06-09,2024,2,Lead,5235.02
6026,13,22,1,2024-06-09,2024,2,Lead,5432.82
6027,13,29,2,2024-06-09,2024,2,Closed,10919.7
6028,13,26,3,2024-06-09,2024,2,Lead,25034.56
6029,13,27,2,2024-06-09,2024,2,Commit,12145.94
6030,14,14,1,2024-06-09,2024,2,Closed,4641.28
6031,14,26,3,2024-06-09,2024,2,Commit,21349.76
6032,14,13,1,2024-06-09,2024,2,Lead,5015.83
6033,14,6,2,2024-06-09,2024,2,Lead,12405.61
6034,14,25,2,2024-06-09,2024,2,Lead,10640.19
6035,14,3,3,2024-06-09,2024,2,Commit,27371.14
6036,14,6,3,2024-06-09,2024,2,Lead,25554.49
6037,15,6,2,2024-06-09,2024,2,Lead,10110.19
6038,15,21,2,2024-06-09,2024,2,Commit,12785.7
6039,15,10,2,2024-06-09,2024,2,Lead,13838.03
6040,15,19,2,2024-06-09,2024,2,Lead,11573.71
6041,16,6,1,2024-06-09,2024,2,Pipeline,4181.28
6042,16,10,1,2024-06-09,2024,2,Lead,4547.05
6043,16,26,3,2024-06-09,2024,2,Pipeline,25940.22
6044,16,13,1,2024-06-09,2024,2,Pipeline,5310.25
6045,16,5,1,2024-06-09,2024,2,Commit,4886.77
6046,1,29,2,2024-06-16,2024,2,Lead,14009.09
6047,1,19,2,2024-06-16,2024,2,Commit,9852.55
6048,1,16,2,2024-06-16,2024,2,Pipeline,10488.54
6049,1,8,2,2024-06-16,2024,2,Pipeline,9690.06
6050,1,3,3,2024-06-16,2024,2,Lead,27373.24
6051,1,7,3,2024-06-16,2024,2,Lead,23707.36
6052,2,27,3,2024-06-16,2024,2,Lead,21603.22
6053,2,8,2,2024-06-16,2024,2,Lead,14158.26
6054,2,14,2,2024-06-16,2024,2,Commit,12935.17
6055,2,16,1,2024-06-16,2024,2,Closed,4287.13
6056,2,13,3,2024-06-16,2024,2,Lead,23999.74
6057,2,27,1,2024-06-16,2024,2,Closed,5496.72
6058,2,5,1,2024-06-16,2024,2,Pipeline,4871.85
6059,3,12,2,2024-06-16,2024,2,Lead,12123.46
6060,3,15,1,2024-06-16,2024,2,Lead,4651.13
6061,3,15,1,2024-06-16,2024,2,Lead,4847.32
6062,3,22,2,2024-06-16,2024,2,Pipeline,13715.47
6063,3,7,1,2024-06-16,2024,2,Lead,5734.69
6064,3,26,2,2024-06-16,2024,2,Lead,12685.99
6065,4,14,2,2024-06-16,2024,2,Lead,10047.14
6066,4,4,2,2024-06-16,2024,2,Lead,10560.24
6067,4,10,2,2024-06-16,2024,2,Lead,13919.66
6068,4,6,1,2024-06-16,2024,2,Closed,4393.25
6069,4,17,2,2024-06-16,2024,2,Pipeline,13894.85
6070,4,30,2,2024-06-16,2024,2,Pipeline,11617.07
6071,4,26,1,2024-06-16,2024,2,Pipeline,5385.09
6072,5,2,3,2024-06-16,2024,2,Lead,26236.76
6073,5,16,2,2024-06-16,2024,2,Commit,13482.49
6074,5,18,2,2024-06-16,2024,2,Commit,10080.42
6075,5,28,2,2024-06-16,2024,2,Lead,10015.4
6076,5,6,2,2024-06-16,2024,2,Pipeline,12310.23
6077,6,10,3,2024-06-16,2024,2,Lead,28822.05
6078,6,25,3,2024-06-16,2024,2,Lead,23076.52
6079,6,8,2,2024-06-16,2024,2,Lead,11981.81
6080,6,26,2,2024-06-16,2024,2,Lead,13348.34
6081,6,9,1,2024-06-16,2024,2,Pipeline,4777.44
6082,7,12,3,2024-06-16,2024,2,Commit,20107.8
6083,7,8,2,2024-06-16,2024,2,Commit,11374.67
6084,7,18,2,2024-06-16,2024,2,Commit,10256.71
6085,7,6,3,2024-06-16,2024,2,Lead,26882.14
6086,7,9,1,2024-06-16,2024,2,Pipeline,5467.88
6087,7,1,1,2024-06-16,2024,2,Pipeline,5958.51
6088,8,21,2,2024-06-16,2024,2,Lead,13797.11
6089,8,6,2,2024-06-16,2024,2,Pipeline,14129.31
6090,8,11,1,2024-06-16,2024,2,Lead,4557.05
6091,8,2,3,2024-06-16,2024,2,Pipeline,28352.29
6092,8,3,3,2024-06-16,2024,2,Commit,24769.56
6093,8,16,2,2024-06-16,2024,2,Pipeline,9839.57
6094,8,10,3,2024-06-16,2024,2,Pipeline,27370.39
6095,9,9,2,2024-06-16,2024,2,Pipeline,13951.34
6096,9,24,2,2024-06-16,2024,2,Lead,9845.9
6097,9,27,2,2024-06-16,2024,2,Lead,13211.72
6098,9,14,3,2024-06-16,2024,2,Closed,23514.03
6099,10,29,2,2024-06-16,2024,2,Commit,10230.59
6100,10,30,2,2024-06-16,2024,2,Commit,11539.83
6101,10,23,1,2024-06-16,2024,2,Lead,4593.87
6102,10,24,1,2024-06-16,2024,2,Pipeline,5632.95
6103,10,5,3,2024-06-16,2024,2,Pipeline,29383.82
6104,11,27,2,2024-06-16,2024,2,Closed,10401.3
6105,11,11,1,2024-06-16,2024,2,Lead,5034.05
6106,11,27,1,2024-06-16,2024,2,Pipeline,5299.62
6107,11,8,3,2024-06-16,2024,2,Lead,22900.56
6108,11,2,2,2024-06-16,2024,2,Pipeline,13835.05
6109,11,8,2,2024-06-16,2024,2,Commit,10693.89
6110,12,8,2,2024-06-16,2024,2,Closed,12442.27
6111,12,15,1,2024-06-16,2024,2,Lead,4966.09
6112,12,16,3,2024-06-16,2024,2,Lead,28174.23
6113,12,18,3,2024-06-16,2024,2,Commit,29047.64
6114,12,14,1,2024-06-16,2024,2,Lead,4366.82
6115,12,25,2,2024-06-16,2024,2,Closed,12683.39
6116,13,17,3,2024-06-16,2024,2,Lead,25119.01
6117,13,17,3,2024-06-16,2024,2,Pipeline,23290.97
6118,13,2,2,2024-06-16,2024,2,Pipeline,13480.02
6119,14,7,2,2024-06-16,2024,2,Commit,12348.68
6120,14,17,2,2024-06-16,2024,2,Pipeline,10411.97
6121,14,25,3,2024-06-16,2024,2,Pipeline,28478.17
6122,14,28,2,2024-06-16,2024,2,Closed,9715.54
6123,14,28,2,2024-06-16,2024,2,Commit,12660.87
6124,14,19,1,2024-06-16,2024,2,Commit,5273.6
6125,15,2,1,2024-06-16,2024,2,Commit,5388.94
6126,15,25,2,2024-06-16,2024,2,Pipeline,12292.97
6127,15,13,3,2024-06-16,2024,2,Commit,25450.65
6128,15,13,3,2024-06-16,2024,2,Commit,20297.4
6129,16,13,1,2024-06-16,2024,2,Commit,5525.07
6130,16,29,1,2024-06-16,2024,2,Pipeline,5924.31
6131,16,19,1,2024-06-16,2024,2,Pipeline,5887.01
6132,16,27,3,2024-06-16,2024,2,Lead,28369.78
6133,1,18,1,2024-06-23,2024,2,Pipeline,5133.3
6134,1,14,1,2024-06-23,2024,2,Pipeline,5123.7
6135,1,7,3,2024-06-23,2024,2,Lead,28835.69
6136,1,30,1,2024-06-23,2024,2,Pipeline,4915.08
6137,1,10,1,2024-06-23,2024,2,Pipeline,5644.72
6138,1,10,3,2024-06-23,2024,2,Lead,24052.25
6139,1,19,1,2024-06-23,2024,2,Lead,5435.93
6140,2,29,3,2024-06-23,2024,2,Closed,22344.18
6141,2,11,1,2024-06-23,2024,2,Pipeline,4474.81
6142,2,23,2,2024-06-23,2024,2,Pipeline,12670.72
6143,2,19,1,2024-06-23,2024,2,Lead,4717.59
6144,2,13,3,2024-06-23,2024,2,Closed,24496.41
6145,2,27,3,2024-06-23,2024,2,Lead,26169.3
6146,2,9,3,2024-06-23,2024,2,Pipeline,20019.92
6147,3,8,3,2024-06-23,2024,2,Lead,29993.39
6148,3,9,3,2024-06-23,2024,2,Closed,27424.99
6149,3,23,3,2024-06-23,2024,2,Commit,28117.23
6150,3,27,1,2024-06-23,2024,2,Commit,5387.48
6151,3,4,3,2024-06-23,2024,2,Lead,27246.79
6152,3,1,2,2024-06-23,2024,2,Pipeline,13728.16
6153,3,9,2,2024-06-23,2024,2,Pipeline,14178.47
6154,4,17,3,2024-06-23,2024,2,Lead,28830.28
6155,4,30,3,2024-06-23,2024,2,Commit,27586.23
6156,4,9,1,2024-06-23,2024,2,Lead,5300.98
6157,4,29,3,2024-06-23,2024,2,Closed,26581.7
6158,5,15,1,2024-06-23,2024,2,Lead,4399.43
6159,5,20,1,2024-06-23,2024,2,Lead,4108.8
6160,5,15,1,2024-06-23,2024,2,Pipeline,4596.69
6161,5,18,1,2024-06-23,2024,2,Lead,5026.35
6162,5,28,1,2024-06-23,2024,2,Pipeline,5796.51
6163,5,17,1,2024-06-23,2024,2,Pipeline,4804.22
6164,5,6,1,2024-06-23,2024,2,Pipeline,4829.24
6165,6,1,2,2024-06-23,2024,2,Commit,11166.0
6166,6,17,3,2024-06-23,2024,2,Commit,24576.43
6167,6,19,3,2024-06-23,2024,2,Pipeline,29659.41
6168,6,9,1,2024-06-23,2024,2,Pipeline,4933.85
6169,6,14,1,2024-06-23,2024,2,Lead,5079.67
6170,7,29,3,2024-06-23,2024,2,Lead,25998.41
6171,7,16,2,2024-06-23,2024,2,Commit,10423.15
6172,7,2,2,2024-06-23,2024,2,Lead,9674.67
6173,7,20,3,2024-06-23,2024,2,Lead,20167.43
6174,7,26,1,2024-06-23,2024,2,Pipeline,5271.21
6175,7,22,1,2024-06-23,2024,2,Closed,4842.56
6176,7,26,2,2024-06-23,2024,2,Lead,10648.04
6177,8,9,2,2024-06-23,2024,2,Pipeline,10482.63
6178,8,29,2,2024-06-23,2024,2,Closed,12866.24
6179,8,1,2,2024-06-23,2024,2,Commit,9989.87
6180,8,30,3,2024-06-23,2024,2,Commit,28105.06
6181,8,29,3,2024-06-23,2024,2,Lead,21623.06
6182,8,19,2,2024-06-23,2024,2,Lead,12464.02
6183,8,8,1,2024-06-23,2024,2,Closed,4312.42
6184,9,30,2,2024-06-23,2024,2,Lead,10476.67
6185,9,27,2,2024-06-23,2024,2,Pipeline,11544.33
6186,9,21,3,2024-06-23,2024,2,Lead,26100.45
6187,9,10,2,2024-06-23,2024,2,Lead,14007.8
6188,9,25,1,2024-06-23,2024,2,Lead,4265.92
6189,9,8,3,2024-06-23,2024,2,Lead,23519.31
6190,10,18,2,2024-06-23,2024,2,Pipeline,9979.96
6191,10,9,2,2024-06-23,2024,2,Commit,13338.65
6192,10,13,3,2024-06-23,2024,2,Lead,22430.72
6193,10,17,3,2024-06-23,2024,2,Lead,28771.81
6194,10,23,3,2024-06-23,2024,2,Lead,23522.78
6195,10,17,3,2024-06-23,2024,2,Pipeline,24984.13
6196,11,5,2,2024-06-23,2024,2,Closed,11520.32
6197,11,2,1,2024-06-23,2024,2,Closed,4461.64
6198,11,25,2,2024-06-23,2024,2,Pipeline,11825.25
6199,11,19,3,2024-06-23,2024,2,Closed,24077.53
6200,11,19,1,2024-06-23,2024,2,Lead,5162.95
6201,12,2,3,2024-06-23,2024,2,Closed,21348.88
6202,12,6,2,2024-06-23,2024,2,Lead,12117.29
6203,12,5,1,2024-06-23,2024,2,Closed,5127.35
6204,12,15,1,2024-06-23,2024,2,Lead,4796.31
6205,12,29,3,2024-06-23,2024,2,Pipeline,21769.21
6206,12,30,2,2024-06-23,2024,2,Lead,14329.28
6207,13,24,3,2024-06-23,2024,2,Commit,25879.88
6208,13,8,3,2024-06-23,2024,2,Commit,27340.16
6209,13,16,1,2024-06-23,2024,2,Lead,5105.69
6210,13,16,2,2024-06-23,2024,2,Pipeline,11827.16
6211,13,25,2,2024-06-23,2024,2,Pipeline,11386.41
6212,13,9,2,2024-06-23,2024,2,Lead,10182.81
6213,13,28,3,2024-06-23,2024,2,Lead,25232.57
6214,14,7,3,2024-06-23,2024,2,Commit,20956.46
6215,14,25,3,2024-06-23,2024,2,Pipeline,21895.99
6216,14,13,3,2024-06-23,2024,2,Lead,29910.42
6217,14,10,1,2024-06-23,2024,2,Lead,5793.61
6218,14,23,2,2024-06-23,2024,2,Lead,14298.67
6219,15,24,2,2024-06-23,2024,2,Lead,12561.31
6220,15,21,1,2024-06-23,2024,2,Closed,4609.92
6221,15,10,3,2024-06-23,2024,2,Lead,20337.56
6222,15,10,3,2024-06-23,2024,2,Closed,20707.17
6223,15,19,1,2024-06-23,2024,2,Lead,5033.17
6224,15,27,2,2024-06-23,2024,2,Lead,13925.44
6225,16,18,2,2024-06-23,2024,2,Lead,12438.9
6226,16,13,2,2024-06-23,2024,2,Pipeline,13597.55
6227,16,23,2,2024-06-23,2024,2,Lead,13372.34
6228,16,20,1,2024-06-23,2024,2,Lead,4022.71
6229,16,6,3,2024-06-23,2024,2,Pipeline,20556.11
6230,16,19,1,2024-06-23,2024,2,Lead,4464.26
6231,16,26,2,2024-06-23,2024,2,Closed,11654.91
6232,1,20,3,2024-06-30,2024,2,Closed,25586.99
6233,1,27,2,2024-06-30,2024,2,Lead,14100.92
6234,1,2,3,2024-06-30,2024,2,Closed,29789.97
6235,2,3,2,2024-06-30,2024,2,Pipeline,13820.86
6236,2,30,2,2024-06-30,2024,2,Pipeline,10780.82
6237,2,4,1,2024-06-30,2024,2,Pipeline,4816.98
6238,2,16,3,2024-06-30,2024,2,Pipeline,23332.06
6239,2,24,1,2024-06-30,2024,2,Commit,5303.27
6240,3,10,1,2024-06-30,2024,2,Lead,5590.81
6241,3,11,2,2024-06-30,2024,2,Lead,13011.94
6242,3,16,1,2024-06-30,2024,2,Closed,5313.3
6243,3,4,3,2024-06-30,2024,2,Pipeline,28504.2
6244,3,7,1,2024-06-30,2024,2,Lead,4980.38
6245,4,2,1,2024-06-30,2024,2,Pipeline,5941.36
6246,4,25,1,2024-06-30,2024,2,Pipeline,5515.14
6247,4,23,3,2024-06-30,2024,2,Lead,20449.89
6248,4,19,2,2024-06-30,2024,2,Commit,13172.21
6249,5,16,3,2024-06-30,2024,2,Lead,21982.76
6250,5,10,1,2024-06-30,2024,2,Lead,4080.63
6251,5,10,3,2024-06-30,2024,2,Lead,22939.23
6252,5,20,2,2024-06-30,2024,2,Commit,10975.73
6253,5,1,1,2024-06-30,2024,2,Commit,4986.76
6254,5,28,2,2024-06-30,2024,2,Commit,12165.82
6255,5,3,1,2024-06-30,2024,2,Commit,4630.43
6256,6,3,3,2024-06-30,2024,2,Commit,24135.39
6257,6,2,3,2024-06-30,2024,2,Lead,24712.17
6258,6,12,3,2024-06-30,2024,2,Pipeline,27812.49
6259,7,6,2,2024-06-30,2024,2,Pipeline,14212.87
6260,7,12,3,2024-06-30,2024,2,Pipeline,20784.57
6261,7,20,2,2024-06-30,2024,2,Lead,10827.81
6262,8,12,3,2024-06-30,2024,2,Commit,25088.83
6263,8,24,2,2024-06-30,2024,2,Pipeline,9979.46
6264,8,9,1,2024-06-30,2024,2,Lead,5670.34
6265,9,12,3,2024-06-30,2024,2,Commit,23924.01
6266,9,13,1,2024-06-30,2024,2,Pipeline,4233.95
6267,9,1,1,2024-06-30,2024,2,Pipeline,5642.52
6268,9,29,1,2024-06-30,2024,2,Lead,5175.66
6269,9,10,1,2024-06-30,2024,2,Commit,4637.87
6270,10,25,3,2024-06-30,2024,2,Lead,20183.75
6271,10,18,1,2024-06-30,2024,2,Pipeline,5576.92
6272,10,1,1,2024-06-30,2024,2,Lead,5608.54
6273,11,25,3,2024-06-30,2024,2,Lead,27689.45
6274,11,12,3,2024-06-30,2024,2,Commit,22385.47
6275,11,9,3,2024-06-30,2024,2,Pipeline,26844.93
6276,11,22,3,2024-06-30,2024,2,Closed,27437.43
6277,12,11,3,2024-06-30,2024,2,Pipeline,21515.52
6278,12,29,1,2024-06-30,2024,2,Pipeline,4675.89
6279,12,20,2,2024-06-30,2024,2,Lead,11699.18
6280,12,11,1,2024-06-30,2024,2,Commit,5444.75
6281,12,30,3,2024-06-30,2024,2,Pipeline,22000.88
6282,12,9,1,2024-06-30,2024,2,Pipeline,4936.85
6283,13,25,3,2024-06-30,2024,2,Closed,29000.03
6284,13,20,2,2024-06-30,2024,2,Pipeline,12026.83
6285,13,20,3,2024-06-30,2024,2,Pipeline,29688.21
6286,14,20,1,2024-06-30,2024,2,Closed,5431.28
6287,14,24,3,2024-06-30,2024,2,Pipeline,25408.51
6288,14,28,3,2024-06-30,2024,2,Pipeline,29790.82
6289,14,28,1,2024-06-30,2024,2,Lead,4399.38
6290,15,18,2,2024-06-30,2024,2,Lead,10061.99
6291,15,11,2,2024-06-30,2024,2,Pipeline,12292.21
6292,15,22,1,2024-06-30,2024,2,Commit,4481.94
6293,15,2,1,2024-06-30,2024,2,Lead,5312.4
6294,16,6,2,2024-06-30,2024,2,Commit,12826.73
6295,16,29,1,2024-06-30,2024,2,Lead,4451.78
6296,16,9,2,2024-06-30,2024,2,Pipeline,11885.03
6297,16,24,2,2024-06-30,2024,2,Commit,11022.08
6298,16,18,3,2024-06-30,2024,2,Closed,20567.05
6299,1,25,3,2024-07-07,2024,3,Commit,20799.28
6300,1,27,1,2024-07-07,2024,3,Lead,5491.8
6301,1,19,3,2024-07-07,2024,3,Pipeline,27291.95
6302,1,26,2,2024-07-07,2024,3,Pipeline,13404.83
6303,2,8,2,2024-07-07,2024,3,Lead,11555.74
6304,2,30,2,2024-07-07,2024,3,Commit,12365.85
6305,2,5,1,2024-07-07,2024,3,Lead,5952.45
6306,2,10,3,2024-07-07,2024,3,Lead,27398.63
6307,2,18,1,2024-07-07,2024,3,Lead,4972.32
6308,2,17,2,2024-07-07,2024,3,Lead,13952.88
6309,3,13,1,2024-07-07,2024,3,Lead,5625.2
6310,3,14,1,2024-07-07,2024,3,Lead,4791.62
6311,3,17,1,2024-07-07,2024,3,Lead,4258.53
6312,3,9,3,2024-07-07,2024,3,Lead,26332.87
6313,3,1,1,2024-07-07,2024,3,Pipeline,5175.54
6314,3,6,1,2024-07-07,2024,3,Pipeline,5184.73
6315,4,12,3,2024-07-07,2024,3,Lead,20288.12
6316,4,6,1,2024-07-07,2024,3,Lead,4524.58
6317,4,25,3,2024-07-07,2024,3,Lead,29427.58
6318,5,8,3,2024-07-07,2024,3,Pipeline,25974.56
6319,5,13,1,2024-07-07,2024,3,Pipeline,5648.76
6320,5,14,1,2024-07-07,2024,3,Lead,5433.22
6321,5,12,1,2024-07-07,2024,3,Lead,5934.02
6322,5,9,2,2024-07-07,2024,3,Closed,12775.61
6323,6,11,3,2024-07-07,2024,3,Pipeline,21370.62
6324,6,10,2,2024-07-07,2024,3,Commit,14220.69
6325,6,17,3,2024-07-07,2024,3,Lead,23293.78
6326,6,18,1,2024-07-07,2024,3,Lead,4032.58
6327,6,12,1,2024-07-07,2024,3,Commit,5190.49
6328,7,28,3,2024-07-07,2024,3,Lead,28863.15
6329,7,13,2,2024-07-07,2024,3,Commit,11511.06
6330,7,22,1,2024-07-07,2024,3,Commit,5194.24
6331,7,16,2,2024-07-07,2024,3,Lead,11967.95
6332,7,1,1,2024-07-07,2024,3,Lead,4814.8
6333,8,5,2,2024-07-07,2024,3,Lead,11616.0
6334,8,1,2,2024-07-07,2024,3,Pipeline,9746.32
6335,8,25,2,2024-07-07,2024,3,Pipeline,12673.67
6336,8,5,2,2024-07-07,2024,3,Closed,11549.3
6337,9,17,2,2024-07-07,2024,3,Commit,9901.86
6338,9,7,2,2024-07-07,2024,3,Lead,11397.4
6339,9,22,3,2024-07-07,2024,3,Lead,24412.19
6340,9,16,3,2024-07-07,2024,3,Pipeline,20901.66
6341,10,15,2,2024-07-07,2024,3,Pipeline,11264.93
6342,10,9,3,2024-07-07,2024,3,Lead,21289.49
6343,10,11,2,2024-07-07,2024,3,Lead,10777.42
6344,11,13,2,2024-07-07,2024,3,Pipeline,9871.75
6345,11,4,2,2024-07-07,2024,3,Commit,11353.76
6346,11,30,3,2024-07-07,2024,3,Commit,26943.97
6347,11,15,2,2024-07-07,2024,3,Pipeline,11132.73
6348,11,25,1,2024-07-07,2024,3,Pipeline,5470.68
6349,12,24,3,2024-07-07,2024,3,Pipeline,23978.6
6350,12,7,2,2024-07-07,2024,3,Commit,11542.16
6351,12,18,2,2024-07-07,2024,3,Lead,13848.84
